cv_score,test_score,runtime,learning_rate,max_depth,reg_alpha,reg_lambda,n_estimators,early_stopping_rounds,max_cat_to_onehot,max_cat_threshold,n_jobs,random_state,verbosity,tree_method
0.6189209096857109,0.6189209096857109,14.269137323647737,0.03574712922600244,11,0.007177141927992002,0.0006155564318973012,1000,20,10,8,1,42,0,gpu_hist
0.60841290281565,0.60841290281565,23.821253494359553,0.01700037298921102,3,2.9152036385288193e-08,0.08499808989182997,1000,20,10,8,1,42,0,gpu_hist
0.6023682510473453,0.6023682510473453,14.04321878105402,0.07725378389307355,9,1.4610865886287176e-08,0.574485163632042,1000,20,10,8,1,42,0,gpu_hist
0.6181935336847284,0.6181935336847284,8.892834296263754,0.16967533607196555,4,2.8483918709107956e-07,2.9324868872723725e-07,1000,20,10,8,1,42,0,gpu_hist
0.6050105380239833,0.6050105380239833,16.155146753042935,0.028145092716060652,7,2.85469785779718e-05,2.1371407316372935e-06,1000,20,10,8,1,42,0,gpu_hist
0.6113453127615246,0.6113453127615246,9.916614486277103,0.08012737503998542,3,2.1734877073417355e-06,8.528933855762793e-06,1000,20,10,8,1,42,0,gpu_hist
0.6144757296576866,0.6144757296576866,10.517757733166217,0.04717052037625178,9,3.9572205641009174e-07,0.00012997969313168238,1000,20,10,8,1,42,0,gpu_hist
0.6153198960398899,0.6153198960398899,9.15308471042663,0.07500118950416987,2,0.0007250347382396634,2.3130924416844053e-07,1000,20,10,8,1,42,0,gpu_hist
0.6142943535815065,0.6142943535815065,31.74218554664403,0.012476394272569451,11,0.530953226900921,0.02932100047183291,1000,20,10,8,1,42,0,gpu_hist
0.6182861140841538,0.6182861140841538,20.574357268959282,0.028180680291847244,2,0.0029775853025212607,3.320625892007924e-05,1000,20,10,8,1,42,0,gpu_hist
0.6176005247421228,0.6176005247421228,15.055872642435133,0.015144860262751412,6,1.8841183049085085e-08,0.1881755597772026,1000,20,10,8,1,42,0,gpu_hist
0.6126816269928497,0.6126816269928497,11.216833494976163,0.024112898115291985,8,3.116654126398047e-06,0.00014472520367197597,1000,20,10,8,1,42,0,gpu_hist
0.6125334106007149,0.6125334106007149,13.297451660223306,0.06420330336297862,3,0.5710537951126793,0.01588775693167255,1000,20,10,8,1,42,0,gpu_hist
0.6070999796795439,0.6070999796795439,5.847721786051989,0.24420460844911424,10,0.0006070155694141794,0.23713402899336497,1000,20,10,8,1,42,0,gpu_hist
0.6097934233331022,0.6097934233331022,29.98432227894664,0.01351182947645082,3,2.300479202014574e-08,4.005370050283172e-06,1000,20,10,8,1,42,0,gpu_hist
0.6223379292580322,0.6223379292580322,15.408835795149207,0.03750796359625606,4,0.04264813784432918,7.145401117237584e-06,1000,20,10,8,1,42,0,gpu_hist
0.6034816096864923,0.6034816096864923,16.47070598322898,0.026000059117302653,7,1.3408920002835378e-07,0.026156272064707428,1000,20,10,8,1,42,0,gpu_hist
0.6096660359752257,0.6096660359752257,23.86454744450748,0.012886065671894011,11,0.015064619068942013,3.8879928024075543e-07,1000,20,10,8,1,42,0,gpu_hist
0.6167907617212478,0.6167907617212478,29.67028111703694,0.010189592979395137,10,0.0045170900739091345,0.006792933207180863,1000,20,10,8,1,42,0,gpu_hist
0.6195678441560818,0.6195678441560818,6.925963561236858,0.13780336485751998,2,7.374385355858303e-06,8.451863533931625e-08,1000,20,10,8,1,42,0,gpu_hist
0.6014279729389089,0.6014279729389089,6.392041168175638,0.18832519048593593,8,4.4379683310623375e-06,3.224532824812341e-08,1000,20,10,8,1,42,0,gpu_hist
0.6075384693352935,0.6075384693352935,29.577123442664742,0.011546954953097507,11,0.07424646322220674,1.3921787642542158e-08,1000,20,10,8,1,42,0,gpu_hist
0.606854671329794,0.606854671329794,20.51373711116612,0.011092168062144742,11,0.09365047530871644,0.003309774862979925,1000,20,10,8,1,42,0,gpu_hist
0.6031199514855563,0.6031199514855563,8.94019055403769,0.19468837817562418,5,0.009810903114455354,1.4181001166764712e-08,1000,20,10,8,1,42,0,gpu_hist
0.6141921440026283,0.6141921440026283,6.08157197330147,0.17957380652771762,5,0.008227907337968526,1.5006523953879642e-08,1000,20,10,8,1,42,0,gpu_hist
0.6138144741758439,0.6138144741758439,8.134575906954705,0.13357117849842068,11,0.02940385230347347,1.1317309543437584e-08,1000,20,10,8,1,42,0,gpu_hist
0.6162687748434413,0.6162687748434413,6.6694018030539155,0.12956258115394176,11,0.016874353595911534,0.0016651355840082427,1000,20,10,8,1,42,0,gpu_hist
0.6102224171983359,0.6102224171983359,9.723972365818918,0.12764368914577295,5,7.084479431323177e-05,1.3019037673920858e-08,1000,20,10,8,1,42,0,gpu_hist
