cv_score,test_score,runtime,learning_rate,max_depth,reg_alpha,reg_lambda,n_estimators,early_stopping_rounds,max_cat_to_onehot,max_cat_threshold,n_jobs,random_state,verbosity,tree_method
0.9408270963393347,0.9408270963393347,24.301216923445462,0.03574712922600244,11,0.007177141927992002,0.0006155564318973012,1000,20,10,8,1,42,0,gpu_hist
0.9450063239316201,0.9450063239316201,57.18375456798822,0.01700037298921102,3,2.9152036385288193e-08,0.08499808989182997,1000,20,10,8,1,42,0,gpu_hist
0.9445868694517527,0.9445868694517527,15.52516120299697,0.07725378389307355,9,1.4610865886287176e-08,0.574485163632042,1000,20,10,8,1,42,0,gpu_hist
0.9450912083161238,0.9450912083161238,5.934509572014212,0.16967533607196555,4,2.8483918709107956e-07,2.9324868872723725e-07,1000,20,10,8,1,42,0,gpu_hist
0.9431119791725122,0.9431119791725122,31.224899895116685,0.028145092716060652,7,2.85469785779718e-05,2.1371407316372935e-06,1000,20,10,8,1,42,0,gpu_hist
0.944594067257532,0.944594067257532,13.123961580172182,0.08012737503998542,3,2.1734877073417355e-06,8.528933855762793e-06,1000,20,10,8,1,42,0,gpu_hist
0.9413051285214111,0.9413051285214111,20.598006177693605,0.04717052037625178,9,3.9572205641009174e-07,0.00012997969313168238,1000,20,10,8,1,42,0,gpu_hist
0.9469935539137749,0.9469935539137749,15.863106381893157,0.07500118950416987,2,0.0007250347382396634,2.3130924416844053e-07,1000,20,10,8,1,42,0,gpu_hist
0.9432064763838696,0.9432064763838696,70.61027250774205,0.012476394272569451,11,0.530953226900921,0.02932100047183291,1000,20,10,8,1,42,0,gpu_hist
0.9465522040303501,0.9465522040303501,31.115133031085133,0.028180680291847244,2,0.0029775853025212607,3.320625892007924e-05,1000,20,10,8,1,42,0,gpu_hist
0.9422790292926354,0.9422790292926354,46.09336874485016,0.015144860262751412,6,1.8841183049085085e-08,0.1881755597772026,1000,20,10,8,1,42,0,gpu_hist
0.9436025068239141,0.9436025068239141,39.391414842382076,0.024112898115291985,8,3.116654126398047e-06,0.00014472520367197597,1000,20,10,8,1,42,0,gpu_hist
0.943671102020798,0.943671102020798,20.59892296176404,0.06420330336297862,3,0.5710537951126793,0.01588775693167255,1000,20,10,8,1,42,0,gpu_hist
0.9435906697730282,0.9435906697730282,4.151046986877918,0.24420460844911424,10,0.0006070155694141794,0.23713402899336497,1000,20,10,8,1,42,0,gpu_hist
0.9431784482794383,0.9431784482794383,49.34191356003284,0.01351182947645082,3,2.300479202014574e-08,4.005370050283172e-06,1000,20,10,8,1,42,0,gpu_hist
0.9417684845971174,0.9417684845971174,21.32000579200685,0.03750796359625606,4,0.04264813784432918,7.145401117237584e-06,1000,20,10,8,1,42,0,gpu_hist
0.9422555096345047,0.9422555096345047,27.95287480223924,0.026000059117302653,7,1.3408920002835378e-07,0.026156272064707428,1000,20,10,8,1,42,0,gpu_hist
0.9417751121922049,0.9417751121922049,62.77652392834425,0.012886065671894011,11,0.015064619068942013,3.8879928024075543e-07,1000,20,10,8,1,42,0,gpu_hist
0.9427149761415088,0.9427149761415088,54.844256243295966,0.010189592979395137,10,0.0045170900739091345,0.006792933207180863,1000,20,10,8,1,42,0,gpu_hist
0.9497101708495321,0.9497101708495321,9.43843340948224,0.13780336485751998,2,7.374385355858303e-06,8.451863533931625e-08,1000,20,10,8,1,42,0,gpu_hist
0.942226062446705,0.942226062446705,7.570339019410312,0.18832519048593593,8,4.4379683310623375e-06,3.224532824812341e-08,1000,20,10,8,1,42,0,gpu_hist
0.9421829913351498,0.9421829913351498,31.807957851700486,0.028797752657070342,5,0.006868302692995721,0.0012602588933700108,1000,20,10,8,1,42,0,gpu_hist
0.9422531443742812,0.9422531443742812,56.4290609786287,0.012670320565187606,6,4.096649146672443e-05,1.3921787642542158e-08,1000,20,10,8,1,42,0,gpu_hist
0.9427107584008733,0.9427107584008733,45.449920498020944,0.0140290714708038,5,0.0001745051599132821,1.2426586160125315e-08,1000,20,10,8,1,42,0,gpu_hist
0.942735793510799,0.942735793510799,41.27091802489012,0.013907038136945738,5,0.00013785324280290396,1.1897237193883977e-08,1000,20,10,8,1,42,0,gpu_hist
0.9426884065909447,0.9426884065909447,8.694119815528392,0.11437071028477783,5,9.991756548279029e-05,1.3341435611607548e-08,1000,20,10,8,1,42,0,gpu_hist
0.942676644371095,0.942676644371095,48.1050519362092,0.014355120697861072,5,9.189051652734755e-05,1.1001031191484765e-08,1000,20,10,8,1,42,0,gpu_hist
0.9436508203684122,0.9436508203684122,48.21626006998122,0.013925562809460605,5,5.6187764190724334e-05,2.4229960801378827e-08,1000,20,10,8,1,42,0,gpu_hist
0.9431486370718251,0.9431486370718251,9.349922874942422,0.1085680837914764,5,0.00011009900037185857,1.3019037673920858e-08,1000,20,10,8,1,42,0,gpu_hist
0.9422195625927887,0.9422195625927887,8.874757126159967,0.10291115544595196,5,0.00010085336036363336,1.0679213487950595e-08,1000,20,10,8,1,42,0,gpu_hist
0.9502585125608999,0.9502585125608999,11.950830724835395,0.1175045236914649,2,5.8389173919930554e-05,1.88906623893298e-07,1000,20,10,8,1,42,0,gpu_hist
0.953002651792889,0.953002651792889,5.581720663420856,0.27098782569152263,2,1.6854036341275124e-05,2.3282056060182674e-07,1000,20,10,8,1,42,0,gpu_hist
0.9479218173500357,0.9479218173500357,6.035281052812934,0.2986910189327338,2,2.097263173033571e-05,2.1108153857037968e-07,1000,20,10,8,1,42,0,gpu_hist
0.9474458094138617,0.9474458094138617,18.27225814498961,0.05374708354066875,2,0.0015925278043359143,1.7892198597050152e-07,1000,20,10,8,1,42,0,gpu_hist
0.9460330338768868,0.9460330338768868,67.01664428189397,0.010380836837556013,2,0.0009459977985698596,1.4607268072859973e-07,1000,20,10,8,1,42,0,gpu_hist
0.9483645183144986,0.9483645183144986,3.009335675276816,0.29177570707626654,2,1.967836219012654e-05,1.4138414487999596e-07,1000,20,10,8,1,42,0,gpu_hist
0.9479219071797562,0.9479219071797562,5.831104683876037,0.29264276384662535,2,1.1889706769359352e-05,1.0897239764936409e-07,1000,20,10,8,1,42,0,gpu_hist
0.9465024846664385,0.9465024846664385,3.0823292078450324,0.295656728418958,2,1.3473572028659332e-05,1.5735935782805223e-07,1000,20,10,8,1,42,0,gpu_hist
0.9496521393007799,0.9496521393007799,7.670329442992807,0.16025827741238158,2,1.174408655776763e-05,9.554799639645957e-07,1000,20,10,8,1,42,0,gpu_hist
0.943620765582598,0.943620765582598,7.705476658046246,0.15562604930203547,4,1.1315024841357849e-06,1.086154252237155e-06,1000,20,10,8,1,42,0,gpu_hist
0.9444685824674348,0.9444685824674348,6.190595143288374,0.15233036033149924,4,9.797686161364595e-07,8.273651835305815e-07,1000,20,10,8,1,42,0,gpu_hist
0.9436056590129429,0.9436056590129429,5.374405387789011,0.16212942052989116,4,1.1291497122901416e-06,6.81153025604397e-07,1000,20,10,8,1,42,0,gpu_hist
0.9436372523826495,0.9436372523826495,7.3330753173679115,0.1944683872367274,4,1.308388541006011e-06,1.1414797986729416e-06,1000,20,10,8,1,42,0,gpu_hist
0.9445889823410504,0.9445889823410504,4.922130327112972,0.18534479800917164,4,9.501957631103848e-07,1.1172157304153879e-06,1000,20,10,8,1,42,0,gpu_hist
0.9417484401120332,0.9417484401120332,5.836162440665066,0.18672491495131985,4,1.6831907746200445e-06,7.476860512282765e-07,1000,20,10,8,1,42,0,gpu_hist
0.944079186130422,0.944079186130422,6.578662729263305,0.1579571029966813,4,1.4045930296106372e-06,9.77289055628186e-07,1000,20,10,8,1,42,0,gpu_hist
0.9446570485182205,0.9446570485182205,6.002952695265412,0.20497265283159055,3,6.313771999454592e-06,6.654330200900628e-08,1000,20,10,8,1,42,0,gpu_hist
0.9464180412802646,0.9464180412802646,5.5457508690655235,0.19720536684750628,3,6.009893089080944e-06,7.319803770672868e-08,1000,20,10,8,1,42,0,gpu_hist
0.9426300808370591,0.9426300808370591,4.78462445307523,0.21866265697278536,3,6.835740064109995e-06,5.7082357958747864e-08,1000,20,10,8,1,42,0,gpu_hist
