cv_score,test_score,runtime,learning_rate,max_depth,reg_alpha,reg_lambda,n_estimators,early_stopping_rounds,max_cat_to_onehot,max_cat_threshold,n_jobs,random_state,verbosity,tree_method
0.9590463592736368,0.9590463592736368,0.7581988018006086,0.03574712922600244,11,0.007177141927992002,0.0006155564318973012,1000,20,10,8,1,42,0,gpu_hist
0.9505546464932065,0.9505546464932065,4.3984049143269655,0.01700037298921102,3,2.9152036385288193e-08,0.08499808989182997,1000,20,10,8,1,42,0,gpu_hist
0.9590569219082742,0.9590569219082742,2.0217450631782414,0.07725378389307355,9,1.4610865886287176e-08,0.574485163632042,1000,20,10,8,1,42,0,gpu_hist
0.9558916732148136,0.9558916732148136,0.3498172465711832,0.16967533607196555,4,2.8483918709107956e-07,2.9324868872723725e-07,1000,20,10,8,1,42,0,gpu_hist
0.9583062097363515,0.9583062097363515,0.6747792851179838,0.028145092716060652,7,2.85469785779718e-05,2.1371407316372935e-06,1000,20,10,8,1,42,0,gpu_hist
0.9547747433654961,0.9547747433654961,1.459240571036935,0.08012737503998542,3,2.1734877073417355e-06,8.528933855762793e-06,1000,20,10,8,1,42,0,gpu_hist
0.9586208185745425,0.9586208185745425,0.5171934394165874,0.04717052037625178,9,3.9572205641009174e-07,0.00012997969313168238,1000,20,10,8,1,42,0,gpu_hist
0.9476629942877481,0.9476629942877481,4.15268738605082,0.07500118950416987,2,0.0007250347382396634,2.3130924416844053e-07,1000,20,10,8,1,42,0,gpu_hist
0.9580279938113515,0.9580279938113515,4.576535360887647,0.012476394272569451,11,0.530953226900921,0.02932100047183291,1000,20,10,8,1,42,0,gpu_hist
0.9455983425895773,0.9455983425895773,0.851014862023294,0.028180680291847244,2,0.0029775853025212607,3.320625892007924e-05,1000,20,10,8,1,42,0,gpu_hist
0.957756916745663,0.957756916745663,2.80838241558522,0.015144860262751412,6,1.8841183049085085e-08,0.1881755597772026,1000,20,10,8,1,42,0,gpu_hist
0.9583223744126286,0.9583223744126286,3.230544036626816,0.024112898115291985,8,3.116654126398047e-06,0.00014472520367197597,1000,20,10,8,1,42,0,gpu_hist
