cv_score,test_score,runtime,num_layers,total_tree_count,tree_depth,seed
0.6255260166621852,0.6255260166621852,198.92956463508307,4,1024,6,42
0.6290932280893688,0.6290932280893688,302.94596326202156,2,2048,6,42
0.624465737579486,0.624465737579486,404.1496170245111,8,1024,8,42
0.6264461820828479,0.6264461820828479,1003.0239356867969,8,2048,8,42
0.624465737579486,0.624465737579486,407.0553902473301,8,1024,8,42
0.6263604649611729,0.6263604649611729,339.3328246282414,2,1024,8,42
0.624669889123323,0.624669889123323,438.70314065255224,4,1024,8,42
0.624669889123323,0.624669889123323,380.38693676237017,4,1024,8,42
0.6234705554669528,0.6234705554669528,810.0667722092942,4,2048,8,42
0.6264461820828479,0.6264461820828479,842.3290910558775,8,2048,8,42
0.6263604649611729,0.6263604649611729,372.920117469877,2,1024,8,42
0.6255260166621852,0.6255260166621852,271.72981247864664,4,1024,6,42
