cv_score,test_score,runtime,learning_rate,max_depth,l2_leaf_reg,n_estimators,early_stopping_rounds,random_seed,verbose,gpu_ram_part,used_ram_limit,thread_count,boosting_type,devices,task_type
-1.7976931348623157e+308,-1.7976931348623157e+308,1693115571.0,,,,,,,,,,,,,
0.6962563514177662,0.6962563514177662,37.196668558008966,0.07661100707771368,3,0.947004092290444,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.813588131109411,0.813588131109411,344.57260125447067,0.012184186502221764,10,5.8592686909850995,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.661619678674473,0.661619678674473,32.90489218402654,0.11114989443094977,2,26.522619858998844,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.6956804356625115,0.6956804356625115,36.068308097496626,0.16967533607196555,4,1.0526458851636462,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.7679746249505194,0.7679746249505194,67.51715123783796,0.018659959624904916,5,4.286139574719072,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.7313342862332162,0.7313342862332162,54.789316402561965,0.04345454109729477,4,6.12261560602803,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.7332666659330831,0.7332666659330831,92.71785439141095,0.01607123851203988,4,2.2408705759398253,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.7930513782023192,0.7930513782023192,72.43976884223521,0.04717052037625178,9,1.1324530081857673,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.7850161348212761,0.7850161348212761,40.672447795048356,0.05748924681991978,7,0.6047360568422392,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.6968305432685697,0.6968305432685697,33.74967697188258,0.07896186801026692,3,0.6525917448358933,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
-1.7976931348623157e+308,-1.7976931348623157e+308,1693115717.0,,,,,,,,,,,,,
0.6603083669816003,0.6603083669816003,66.47374443057925,0.028180680291847244,2,8.234548958371454,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.6925201232505476,0.6925201232505476,47.21185951884836,0.044684675025045834,3,3.7972522333763474,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
-1.7976931348623157e+308,-1.7976931348623157e+308,1693115954.0,,,,,,,,,,,,,
0.7554821121200295,0.7554821121200295,32.584638598561284,0.09519754482692679,5,4.204647637909146,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.7005427567858086,0.7005427567858086,41.742642763629554,0.06420330336297862,3,26.487326352428674,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116000.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116023.0,,,,,,,,,,,,,
0.6571541010465922,0.6571541010465922,78.4549708507955,0.01947558230629543,2,1.894333932851414,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.7299262733051481,0.7299262733051481,56.140732417814434,0.03750796359625606,4,14.879578963571907,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.7305160664974786,0.7305160664974786,72.42504893280565,0.03364867144187954,4,4.61281166373907,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.8056002506314879,0.8056002506314879,198.6589736457914,0.016149614799999188,10,0.6784726174512312,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.740894927271732,0.740894927271732,32.42375618256629,0.28691395365453726,9,1.128019330117191,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.8168487648128309,0.8168487648128309,276.1925732703879,0.010189592979395137,10,9.033775094656358,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.7746902673327025,0.7746902673327025,49.31260588988662,0.11935262708510537,9,0.6770684770701553,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.6970387066343052,0.6970387066343052,66.78332102093846,0.0338452204120114,3,17.127676053006745,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.8064117276818454,0.8064117276818454,76.41809110492468,0.014137999656648118,9,0.5156918639515555,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.8047847666624272,0.8047847666624272,116.6175877802074,0.012407283335727796,9,0.5859077830028584,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.8108311836593274,0.8108311836593274,97.01119679044932,0.010544728689384173,9,0.5855582850251174,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.8132448544550192,0.8132448544550192,90.89033660460264,0.010458361070578832,9,0.5209780023795217,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.80386383672645,0.80386383672645,100.06979284845292,0.029533955660885694,9,0.540092772282458,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.7965123176688965,0.7965123176688965,56.31869272999465,0.02507380783626901,9,0.5098835597438399,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116854.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116868.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116881.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116893.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116910.0,,,,,,,,,,,,,
59432240.0,-1.7976931348623157e+308,1693116922.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116935.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116949.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116961.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693116976.0,,,,,,,,,,,,,
0.8091615321418484,0.8091615321418484,102.52075893208385,0.010380836837556013,7,0.5938510413200605,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117000.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117023.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117048.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117071.0,,,,,,,,,,,,,
97622750.0,-1.7976931348623157e+308,1693117092.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117106.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117118.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117131.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117144.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117156.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117171.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117184.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117196.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117209.0,,,,,,,,,,,,,
7296558.0,-1.7976931348623157e+308,1693117221.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117236.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117249.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117262.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117275.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117289.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117305.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117318.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117330.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117343.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117356.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117371.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117383.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117395.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117408.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117420.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117435.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117448.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117460.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117473.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117486.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117501.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117514.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117526.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117538.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117551.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117562.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117575.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117587.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117600.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117613.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117627.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117639.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117652.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117664.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117676.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117691.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117703.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117716.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117728.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117740.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117755.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117768.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117781.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117793.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117806.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117820.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117833.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117845.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117858.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117871.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117886.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117898.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117910.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117923.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117936.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117951.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117963.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117976.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693117989.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118004.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118019.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118032.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118045.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118057.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118070.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118082.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118095.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118108.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118121.0,,,,,,,,,,,,,
0.8097766312618202,0.8097766312618202,108.24535611011088,0.01038538167721537,7,0.8062677376825464,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118150.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118163.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118175.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118188.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118200.0,,,,,,,,,,,,,
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118215.0,,,,,,,,,,,,,
0.8097203881525765,0.8097203881525765,121.41397202704101,0.01066815253667254,7,0.8826702896638698,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.8074376799946945,0.8074376799946945,102.26193034332246,0.010651617507686782,7,1.5353109564713339,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.8128032296959319,0.8128032296959319,102.7725240368396,0.01036309280749956,7,0.8455745763085254,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
-1.7976931348623157e+308,-1.7976931348623157e+308,1693118268.0,,,,,,,,,,,,,
0.8080911922550081,0.8080911922550081,97.32979964707047,0.011462476395617562,7,0.8523700937244919,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
0.8091165335130677,0.8091165335130677,98.32233423572033,0.010762671424201493,7,0.8371899390642121,1000,20,42,0,0.05833333333333333,16GB,1,Plain,0,GPU
