cv_score,test_score,runtime,num_layers,dense_layer_identifier,depth,n_estimators,dense_net_tree,dense_net_dense,weighted_concat,learning_rate_weights,learning_rate_index,learning_rate_values,learning_rate_leaf,cosine_decay_steps,dropout,selected_variables,data_subset_fraction,focalLossGamma,optimizer,initializer,estimator_leaf_weights,estimator_neural_weights,weight_activation_st,objective,loss
0.7814275946552058,0.7814275946552058,270.6552580261603,1,[],6,512,True,False,True,0.00029375384576328325,0.006194745024628934,0.12207764786954153,0.045918988705873284,100,0.0,0.6521211214797689,0.9049512863264476,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7847762608475713,0.7847762608475713,314.37093302030115,1,[],4,2048,True,False,True,0.0226739865237804,0.010443820094525779,0.03332762947392949,0.04446862319918233,0.1,0.25,0.6523068845866853,0.8195344228012769,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7853697099295502,0.7853697099295502,359.093265430443,1,[],6,1024,True,False,True,0.009717775305059635,0.015788826347222458,0.03405259191324469,0.03756926249576086,0.1,0.5,0.5442462510259598,0.8391965724838291,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7749403541826997,0.7749403541826997,297.45384978931395,1,[],4,512,True,False,True,0.004247058562261873,0.00840889766039911,0.09641346525108922,0.006582708259159313,0,0.0,0.8856351733429728,0.8148089303468181,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7863260700823702,0.7863260700823702,286.41645682267847,1,[],4,512,True,False,True,0.0009452571391072313,0.07376373043637946,0.05252611998161658,0.13192832331971246,1000,0.25,0.7613664146909971,0.8855082036717099,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7774680660162396,0.7774680660162396,567.909463801235,1,[],6,2048,True,False,True,0.0005595986878006087,0.02272103268578588,0.08117237532584634,0.011628357933470824,1000,0.5,0.9018360384495572,0.8373140117772072,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7772058430051356,0.7772058430051356,269.8433511486277,1,[],6,512,True,False,True,0.0019112758217777906,0.10220655100897388,0.11964981600016374,0.0051298862421274944,0,0.25,0.7593953108716831,0.9406037917790355,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7822401783809768,0.7822401783809768,247.28551885671914,1,[],4,512,True,False,True,0.0001290211302456716,0.04737275431765394,0.03193684098521171,0.006045636790727154,0.1,0.25,0.8360677737029393,0.9523239230657435,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.781980999024064,0.781980999024064,448.029775637947,1,[],6,512,True,False,True,0.03205586399070751,0.016325966929573728,0.009949101178390544,0.005811580090300376,0.1,0.25,0.845468869051233,0.8773470692601075,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7819610995666035,0.7819610995666035,289.6287991013378,1,[],4,512,True,False,True,0.009548873458201667,0.1019081682210583,0.03876457364858621,0.035277841552811925,1000,0.0,0.8629778394351197,0.9794220519905155,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7821485244446371,0.7821485244446371,262.6626665541902,1,[],4,1024,True,False,True,0.00010655924993232583,0.0072699848096738065,0.05780157105926375,0.005094234882279176,100,0.25,0.6626998490796339,0.9492982810236048,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7833310372192723,0.7833310372192723,273.4950374098495,1,[],4,1024,True,False,True,0.0005394720267647739,0.18104698016273907,0.02131749362142513,0.13430188268577667,0.1,0.5,0.6403861812204279,0.8048631932862909,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7799781124230273,0.7799781124230273,204.09135216958822,1,[],6,512,True,False,True,0.06094747077200006,0.024263122856551952,0.1768516089838493,0.17488276715935244,0,0.5,0.9680773870803905,0.9392059593349946,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7846403996448915,0.7846403996448915,590.4313003221527,1,[],6,2048,True,False,True,0.016684217902257097,0.06540802508033357,0.06674083714996225,0.018831997807701104,1000,0.0,0.8991475894833876,0.929992786155553,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7816130019179172,0.7816130019179172,358.85959292799237,1,[],4,2048,True,False,True,0.00012818193443923137,0.02785389673895686,0.037010015170179225,0.014388856461590693,1000,0.5,0.8849967765493054,0.8431642054993687,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7818964555757104,0.7818964555757104,302.6033557115123,1,[],6,2048,True,False,True,0.0846362160256195,0.033582586020986,0.016457567635202043,0.09395199201026763,0.1,0.0,0.7044764722071349,0.8346588640141692,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7829587203743774,0.7829587203743774,711.7545295752585,1,[],6,2048,True,False,True,0.016356514014241656,0.03864367784149968,0.047751095299507676,0.023506852200990063,100,0.0,0.9277302920055036,0.9407315718760048,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7810826583379276,0.7810826583379276,385.74572086762635,1,[],4,1024,True,False,True,0.007039637468468575,0.052050886809272466,0.005909486513360486,0.019912321077939624,100,0.5,0.513255655270811,0.9171551162546927,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7774309617405125,0.7774309617405125,815.6926928022876,1,[],6,2048,True,False,True,0.001439819043568817,0.17332250240193278,0.14105745565808497,0.010295303360812802,0.1,0.0,0.9224376554847273,0.8046543871471652,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7847851943049693,0.7847851943049693,344.82276282981036,1,[],6,1024,True,False,True,0.025730178030080878,0.01415162491590078,0.009621411695740633,0.07970762461976914,0.1,0.5,0.9292063759215059,0.8857988054750037,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7777312192506763,0.7777312192506763,289.69519641343504,1,[],6,1024,True,False,True,0.048592549471642474,0.021013308784346468,0.005203943493507309,0.14107376129879712,1000,0.25,0.6466053858490323,0.8657329090739833,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7786440327977656,0.7786440327977656,244.16846116054802,1,[],4,1024,True,False,True,0.004452322832535513,0.025487565539008848,0.1321677082941669,0.01824554776853786,100,0.5,0.5363815031820968,0.9643720118580712,3,SWA,RandomNormal,True,False,normalize,classification,crossentropy
0.7779487480074495,0.7779487480074495,443.69039665870366,1,[],6,2048,True,False,True,0.08102356207766637,0.02792077559624804,0.007218301516991607,0.14226676571486324,1000,0.25,0.9734809381950746,0.8759208486840447,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7875815559675916,0.7875815559675916,293.661821517162,1,[],6,1024,True,False,True,0.08820546673711195,0.02659034010975384,0.016176466826172943,0.19381872672056255,1000,0.5,0.5239354205358223,0.8594167612107699,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7876608709359613,0.7876608709359613,321.23029904700815,1,[],6,1024,True,False,True,0.001605931228056221,0.04254437694512629,0.01628139915136746,0.10617674171724961,1000,0.5,0.5136588073948947,0.8573065504438295,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7889987165893921,0.7889987165893921,339.6814576273784,1,[],6,1024,True,False,True,0.0020529586576189082,0.042477964425578954,0.019435122164812014,0.08862698014236899,1000,0.5,0.5170843782893142,0.8552942191505564,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7828104395402724,0.7828104395402724,224.9706501217559,1,[],4,1024,True,False,True,0.00258155267884431,0.04698800209828194,0.005206853334788987,0.08306689523996676,1000,0.5,0.5077551909971134,0.8659109144181751,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7875754019681505,0.7875754019681505,317.92832322008906,1,[],6,1024,True,False,True,0.0013910422562670134,0.012811109122121746,0.05776966620822622,0.07170839047064895,1000,0.5,0.5045496319798588,0.9042981862431365,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7882546816279905,0.7882546816279905,392.5740889033303,1,[],6,1024,True,False,True,0.0014623948219562753,0.012540843606403182,0.06954885955608606,0.07275817587688982,1000,0.5,0.7752847229001597,0.9027389690154485,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7897220284388095,0.7897220284388095,220.3094445131719,1,[],6,1024,True,False,True,0.0021847753497522427,0.013180239859225198,0.05811528024736633,0.07988723038784658,1000,0.5,0.5268209029430279,0.9033932845052649,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7870418146008834,0.7870418146008834,224.19036253709345,1,[],4,1024,True,False,True,0.001644702540097339,0.005093502609904588,0.07361139236830433,0.06814205514756462,1000,0.5,0.5160667414748755,0.9084986417982,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7887573419114878,0.7887573419114878,331.35511206630616,1,[],6,1024,True,False,True,0.0018000254348741194,0.0128230429413459,0.05722406485237102,0.06660850960480066,1000,0.25,0.5687015336457728,0.8613532632590366,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7888194454943367,0.7888194454943367,158.28390647973865,1,[],4,512,True,False,True,0.0017528114829507306,0.04182347636399854,0.05626841957534206,0.19814198483206283,1000,0.25,0.7810202166714373,0.8633935144684703,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.79156042928806,0.79156042928806,357.6256103057414,1,[],6,1024,True,False,True,0.09096785890251141,0.012745041542029972,0.051843803243033657,0.18627934142131855,1000,0.5,0.564090587779067,0.8517414547891962,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.788832830304246,0.788832830304246,330.8545993471518,1,[],6,1024,True,False,True,0.09142672233120207,0.013519753754497493,0.05599421653703905,0.1882288013435535,1000,0.5,0.5487183760882711,0.858542716821381,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7907169582097644,0.7907169582097644,378.42614877969027,1,[],6,1024,True,False,True,0.0014520236432634926,0.005422783578352842,0.05351983760187901,0.18417524539792704,1000,0.5,0.5759201973384022,0.8979502510150388,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.788650303021518,0.788650303021518,468.50588279888035,1,[],6,1024,True,False,True,0.0013418227708655596,0.005025438608233476,0.022373117901900066,0.17674483109970554,1000,0.5,0.5799143477612385,0.8619965773324819,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7884972547960463,0.7884972547960463,378.93509851638225,1,[],6,1024,True,False,True,0.0015629458507774422,0.037803844525431146,0.021887238445891605,0.18829707649082386,1000,0.5,0.5717135371913269,0.9037862922598509,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7885374509849047,0.7885374509849047,392.79656051527706,1,[],6,1024,True,False,True,0.0029735916997059475,0.03262804155983127,0.019930372747205265,0.19259625075104428,1000,0.5,0.5638644406725684,0.8577361056212057,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7866004453376423,0.7866004453376423,478.6387325629592,1,[],6,1024,True,False,True,0.001459203284114168,0.03697922602872146,0.022369231632820185,0.06344481212366151,1000,0.5,0.5708687252590758,0.8953743232117418,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7848020701245614,0.7848020701245614,523.6763068296016,1,[],6,1024,True,False,True,0.003048071801212001,0.036623517225399034,0.025785604374141936,0.05931318681623658,1000,0.5,0.5781560859206677,0.8957727797487869,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.786689263292768,0.786689263292768,260.6034526322037,1,[],6,512,True,False,True,0.003450186976518161,0.034096241204325174,0.04634671868748854,0.0585545054358056,1000,0.25,0.5674919171171798,0.890973978312336,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7879006684482939,0.7879006684482939,268.1353685777634,1,[],6,512,True,False,True,0.004182994233456754,0.01883804724425776,0.02412886775108302,0.11163065212982572,1000,0.25,0.5899510275927411,0.8959187057601421,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7876735266239788,0.7876735266239788,653.4895980160684,1,[],6,1024,True,False,True,0.002907927385182921,0.018808819304411507,0.025139058142812015,0.05552923267140844,1000,0.5,0.8019873841330672,0.8871398419640786,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.788724968456393,0.788724968456393,475.7292895941064,1,[],6,1024,True,False,True,0.002773741533013375,0.009022073958187183,0.046212471587892615,0.05539687158793952,1000,0.25,0.5739523320874788,0.8953039484064473,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7869308722919103,0.7869308722919103,443.5747075295076,1,[],6,1024,True,False,True,0.002942263564673459,0.018126686248416624,0.04429069764276195,0.05541194323195669,1000,0.25,0.564286035042707,0.8906215135847702,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7903216833478659,0.7903216833478659,390.77485752925276,1,[],6,1024,True,False,True,0.002964623483164899,0.009054891272643577,0.044482504983837795,0.19963710064925905,1000,0.5,0.5673421991775935,0.8503059414895415,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7847683603842948,0.7847683603842948,740.7347884107381,1,[],6,1024,True,False,True,0.03429090446558471,0.009304403184923444,0.043691113156446686,0.047846484879447065,0,0.5,0.565836239129225,0.8915488704081423,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.787031916725293,0.787031916725293,404.7137241080403,1,[],6,1024,True,False,True,0.0404574940306146,0.009274642765102297,0.024129803766462562,0.10716379714018129,0,0.5,0.5643685000760864,0.8265868933046867,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7864991502121763,0.7864991502121763,408.39981649946424,1,[],6,1024,True,False,True,0.00452110630900622,0.00879051648742989,0.023490995273480843,0.11029972085917816,0,0.5,0.6039312036954665,0.8909553806945578,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7867534368053731,0.7867534368053731,413.89081576745957,1,[],6,1024,True,False,True,0.005022337595631602,0.009221422520541327,0.08901051087490912,0.1066615744579879,0,0.5,0.605081846741258,0.8940990206048611,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.783694684883058,0.783694684883058,537.5871060354635,1,[],6,1024,True,False,True,0.0009142411171563741,0.009900489356207116,0.04160443063442484,0.05362366340518001,0,0.5,0.5996217077793482,0.9191387051354745,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7825690216169171,0.7825690216169171,436.172246725671,1,[],6,1024,True,False,True,0.0007191627370268681,0.007947668123635784,0.08579099126179345,0.04744201654594447,0,0.5,0.5934018469528806,0.8237639888095806,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7866068189896398,0.7866068189896398,314.05136421415955,1,[],6,1024,True,False,True,0.04158831830056653,0.009397884212200572,0.09106547719220376,0.1156710896564728,0,0.5,0.5427356359220978,0.8792751459258652,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7868817921527385,0.7868817921527385,358.23857636265456,1,[],6,1024,True,False,True,0.04404785161503098,0.00799798018406733,0.08390257399708013,0.1139884644907221,0,0.5,0.5415592947754958,0.8471386484048413,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7880584288153617,0.7880584288153617,421.3571865068749,1,[],6,1024,True,False,True,0.042216957865272374,0.00927116987768283,0.09624049459300665,0.15369900637033038,0,0.5,0.5402054116767852,0.8768805077676405,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
0.7881169414757921,0.7881169414757921,382.3046778157353,1,[],6,1024,True,False,True,0.039801873414076046,0.009285513605525235,0.09731813267347007,0.15940012466435557,0,0.5,0.547018018269334,0.8797967338735302,3,SWA,RandomNormal,True,False,normalize,classification,focal_crossentropy
